project_name,commit_id,github_address,is_bug_fix
Blazebit__blaze-persistence,1f106e8d2afa99a25e5811f7f81192e0f065733a,https://github.com/Blazebit/blaze-persistence/commit/1f106e8d2afa99a25e5811f7f81192e0f065733a,
jenkinsci__ansicolor-plugin,6d3e730e7a0d98da8dab49e41827eefd98a4bb8a,https://github.com/jenkinsci/ansicolor-plugin/commit/6d3e730e7a0d98da8dab49e41827eefd98a4bb8a,
HubSpot__Baragon,69118d89e62916ec152998b8ead11b4f47d41539,https://github.com/HubSpot/Baragon/commit/69118d89e62916ec152998b8ead11b4f47d41539,
pippo-java__pippo,cc9e72d5215b4df30b56351cbf8078e72798000b,https://github.com/pippo-java/pippo/commit/cc9e72d5215b4df30b56351cbf8078e72798000b,
ctripcorp__apollo,ad476b41da0c136c3cd6a8fdbe2d169c78f09e6a,https://github.com/ctripcorp/apollo/commit/ad476b41da0c136c3cd6a8fdbe2d169c78f09e6a,
dhis2__dhis2-core,f17ef142931540e252b7a0728e9f2df0dcd3469e,https://github.com/dhis2/dhis2-core/commit/f17ef142931540e252b7a0728e9f2df0dcd3469e,
apache__incubator-servicecomb-java-chassis,affaf8afac883af4f00a898bccccfb1adadb8b01,https://github.com/apache/incubator-servicecomb-java-chassis/commit/affaf8afac883af4f00a898bccccfb1adadb8b01,
org-tigris-jsapar__jsapar,32c8fb8232f7d5a26eb37e9ea61fb7d2b6c11707,https://github.com/org-tigris-jsapar/jsapar/commit/32c8fb8232f7d5a26eb37e9ea61fb7d2b6c11707,
HubSpot__Baragon,c2f4177f7138dfe72ddaea21e2744385356d1b88,https://github.com/HubSpot/Baragon/commit/c2f4177f7138dfe72ddaea21e2744385356d1b88,
webfirmframework__wff,85d5f00f0a72b1b825146f7846ee806c2df2bf57,https://github.com/webfirmframework/wff/commit/85d5f00f0a72b1b825146f7846ee806c2df2bf57,
rkonovalov__jsonignore,b635f9e51699eb0b60d9b65eb1a48e8479d37a61,https://github.com/rkonovalov/jsonignore/commit/b635f9e51699eb0b60d9b65eb1a48e8479d37a61,
rkonovalov__jsonignore,9ac089c99ee67dd5f199f55e221fe32a5e6a9992,https://github.com/rkonovalov/jsonignore/commit/9ac089c99ee67dd5f199f55e221fe32a5e6a9992,
openmrs__openmrs-module-htmlformentry,d2c726f4a77cd3d3fcc289ec1866be3ecf2e5f95,https://github.com/openmrs/openmrs-module-htmlformentry/commit/d2c726f4a77cd3d3fcc289ec1866be3ecf2e5f95,
molgenis__molgenis,0000350be216c0adf2f434db00c4526b0d76385d,https://github.com/molgenis/molgenis/commit/0000350be216c0adf2f434db00c4526b0d76385d,
dhis2__dhis2-core,d31cc2386df5ea06bcbd223a0551d5b9676fd33b,https://github.com/dhis2/dhis2-core/commit/d31cc2386df5ea06bcbd223a0551d5b9676fd33b,
swagger-api__swagger-codegen,b61d3b2914ff44d3e33b40ba13bb14b1f5939d58,https://github.com/swagger-api/swagger-codegen/commit/b61d3b2914ff44d3e33b40ba13bb14b1f5939d58,
openmrs__openmrs-module-htmlformentry,9b058ecfb9c9ab489fee8543ecec5a78054e1200,https://github.com/openmrs/openmrs-module-htmlformentry/commit/9b058ecfb9c9ab489fee8543ecec5a78054e1200,
AxonFramework__AxonFramework,9f98394ffa532b8aaddde1180615022d7f2419f7,https://github.com/AxonFramework/AxonFramework/commit/9f98394ffa532b8aaddde1180615022d7f2419f7,
molgenis__molgenis,cae4ca2fb11b3e088632fc35578cf754c87131ee,https://github.com/molgenis/molgenis/commit/cae4ca2fb11b3e088632fc35578cf754c87131ee,
Activiti__Activiti,92c197f005ed8023186d5734a084e2213b03cf5e,https://github.com/Activiti/Activiti/commit/92c197f005ed8023186d5734a084e2213b03cf5e,
apache__jackrabbit-oak,a209e773de4ac9e88cc7c05441f5ba5ed4343b1e,https://github.com/apache/jackrabbit-oak/commit/a209e773de4ac9e88cc7c05441f5ba5ed4343b1e,
